28.68865436689023,77.33086362192549
28.697131358958554,77.32782510394235
28.68614597285396,77.3289042705065
28.690868843394696,77.32099021143105
28.683144264819276,77.32010770736444
28.679649742078105,77.32533493490881
28.68765112173033,77.3238650436353
28.693506460275234,77.31491352528985
28.683338746914078,77.32293230788859
28.69182702653505,77.31664582438361
28.69054584648263,77.32010699103063
28.695073177062934,77.32524431790965
28.681259580222736,77.32174301797482
28.69678724411851,77.33320966001675
28.697352059082007,77.31426293665608
28.68132536818018,77.33229660712908
28.686029668936357,77.33385466334754
28.69528555043777,77.32298946284399
28.68748515126785,77.32776079841408
28.69003127009642,77.32953337132726
28.682468633275814,77.32775436691163
28.678855909161204,77.33073970136772
28.69191096075716,77.31940333716902
28.68758386109322,77.31432715922622
28.69411519004253,77.32067992209448
28.68466490523782,77.32382781979886
28.695292934022987,77.33111610932117
28.678118543263242,77.31641030534668
28.680033826477555,77.31756953554199
28.693659169233573,77.32877655350163
28.687617353875808,77.32642707206396
28.68991606583884,77.3236496775893
28.69373881966411,77.32263463009791
28.69355013816622,77.3188888675415
28.695603729742547,77.3144769671703
28.68323253181334,77.32757347293989
28.69514815168644,77.31783678136863
28.683990727731256,77.32484862397958
28.687561324636093,77.3336241636093
28.694727805143412,77.33255538416121
28.685189111841286,77.3283319423437
28.690469439488975,77.31794233622182
28.692291270730887,77.32072948457424
28.694952761964284,77.33372463977301
28.68759191672188,77.32393232410455
28.6825121458033,77.31421930868913
28.682224650617297,77.31678298686069
28.681081134830094,77.3333860692172
28.6868123027376,77.31634396495991
28.697466734386307,77.33393317135673
28.68604568070215,77.32137185126494
28.692264430096824,77.3236249109591
28.69141373478294,77.32641455477412
28.680486423333388,77.31497329642927
28.687894532207835,77.32550372434144
28.68794622480891,77.33298693462007
28.688716558908663,77.33326342186622
28.67776456041738,77.32787299974765
28.6919112220836,77.3275414438917
28.69103899681498,77.33077021101079
28.690937109200622,77.33331369941718
28.68589107589887,77.3157583809255
28.69267382759959,77.33266960705619
28.686333653083597,77.32571370893339
28.693423561857088,77.32309968963992
28.6966094291525,77.32739472746992
28.690178620736855,77.31970650333085
28.692927601874974,77.31676494340864
28.6890949993493,77.32748131952003
28.69603532030002,77.32071820871334
28.681875702655862,77.32731388723441
28.690149643016827,77.32976255545674
28.68249074256361,77.32587368211975
28.68916621628178,77.33023321609761
28.694799218466194,77.31948877217711
28.680030125700014,77.32937182245516
28.694195046747655,77.31509802840185
28.6846193952894,77.32183682568369
28.68701672493211,77.33384409584113
28.67971264368614,77.32285201465515
28.694108836468462,77.31501704527481
28.685926843085856,77.32242759015088
28.68385546159745,77.32191607698036
28.682702214635604,77.32369363869401
28.689328779808083,77.33280392714012
28.67999074981244,77.31856671552403
28.691745631014754,77.31696906165882
28.68121966931269,77.32880576428778
28.694642226353604,77.32639041420532
28.690995897987772,77.33107437715377
28.679696547485356,77.31575748474894
28.69386971008122,77.3209381831817
28.68414812982863,77.32134146717796
28.693274277743797,77.333088293495
28.68856095909711,77.31576987697031
28.68763689640231,77.33207014424902
28.688080058922058,77.33085821459758
28.683075487922096,77.33354254002279
28.691260664345396,77.3216339832961
28.690138173541047,77.31747363367626
